Name,Team,Swimmer_ID,hometown,Starting season,Power_Index,FR,Events-FR,Freshman_PPE,SO,Events-SO,Sophomore_ppe,JR,Events-JR,Junior_ppe,SR,Events-SR,Senior_ppe,Total_Points,Total_Events,Total_ppe
Alyssa Anderson,Boston College,210279,NY,17,69.94,28,3,9.333333333333334,20,3,6.666666666666667,31,3,10.333333333333334,30,3,10.0,109,12,9.083333333333334
Loren Ball,Boston College,184600,NJ,16,35.94,,,0,,,0,,,0,,,0,0,0,0
Maureen Barron,Boston College,174385,IL,16,8.43,,,0,0,3,0.0,0,3,0.0,0,3,0.0,0,9,0.0
Bailey Brown,Boston College,125689,MN,17,53.94,,,0,,,0,,,0,,,0,0,0,0
Catherine Cole,Boston College,125561,MN,17,33.95,,,0,,,0,,,0,,,0,0,0,0
Samantha Couillard,Boston College,244824,ME,16,39.44,,,0,0,3,0.0,,,0,0,3,0.0,0,6,0.0
Kelly DiStefano,Boston College,203834,CT,15,-1,,,0,,,0,,,0,,,0,0,0,0
Emily Downs,Boston College,244826,MA,17,21.45,0,3,0.0,0,3,0.0,,,0,,,0,0,6,0.0
Rachel Emodi,Boston College,294299,NJ,17,-1,,,0,,,0,,,0,,,0,0,0,0
Annie Fothergill,Boston College,124248,MA,15,33.45,,,0,,,0,0,3,0.0,0,3,0.0,0,6,0.0
Megan Fuqua,Boston College,287290,CA,17,41.59,,,0,,,0,,,0,,,0,0,0,0
Dana Hadra,Boston College,68583,CT,15,100.00,,,0,,,0,,,0,0,2,0.0,0,2,0.0
Kelsey Hawthorne,Boston College,200635,CA,17,38.96,,,0,,,0,,,0,,,0,0,0,0
Hanna Hunstad,Boston College,103301,MI,17,40.39,,,0,,,0,,,0,,,0,0,0,0
Madeleine Irwin,Boston College,58242,CT,15,69.94,,,0,,,0,,,0,,,0,0,0,0
Ann Kearns,Boston College,94028,CT,15,100.00,,,0,,,0,0,3,0.0,,,0,0,3,0.0
Rainey Kelly,Boston College,127269,MA,14,89.95,,,0,,,0,,,0,,,0,0,0,0
Abigail Kordell,Boston College,110228,IL,17,44.43,0,3,0.0,0,3,0.0,0,4,0.0,0,3,0.0,0,13,0.0
Gracie Kunkel,Boston College,112402,CT,17,44.94,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,12,0.0
Corinne Larkin,Boston College,198062,NJ,17,100.00,,,0,,,0,0,2,0.0,0,2,0.0,0,4,0.0
Allison Lewandowski,Boston College,148464,ME,15,70.44,,,0,,,0,,,0,,,0,0,0,0
Allison Lloyd,Boston College,226125,VA,17,38.74,,,0,,,0,,,0,,,0,0,0,0
Lisa Lopez,Boston College,246117,FL,15,73.94,,,0,,,0,,,0,,,0,0,0,0
Annie MacKay,Boston College,82232,OH,15,100.00,,,0,,,0,,,0,,,0,0,0,0
Catherine MacKeen,Boston College,127291,MA,14,73.44,,,0,,,0,,,0,,,0,0,0,0
Madeline Mailliard,Boston College,166438,TX,17,23.43,0,4,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,13,0.0
Elizabeth Mangone,Boston College,246118,AZ,16,100.00,,,0,,,0,,,0,,,0,0,0,0
Caroline Maniscalco,Boston College,204067,MA,14,-1,,,0,,,0,,,0,,,0,0,0,0
Allie Manning,Boston College,305146,PA,15,100.00,,,0,,,0,0,4,0.0,,,0,0,4,0.0
Elizabeth Manning,Boston College,124444,NJ,16,38.93,,,0,0,4,0.0,0,3,0.0,0,4,0.0,0,11,0.0
Caitlin Marks,Boston College,194209,NV,16,37.33,,,0,0,3,0.0,,,0,,,0,0,3,0.0
Alison McDonough,Boston College,244223,NC,17,38.80,,,0,,,0,0,3,0.0,0,3,0.0,0,6,0.0
Kelly McGrath,Boston College,116566,NY,15,36.43,,,0,,,0,0,4,0.0,0,3,0.0,0,7,0.0
Mackenzie Merriam,Boston College,200416,MN,17,30.98,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Melissa Merwin,Boston College,149127,CT,15,27.94,,,0,,,0,0,4,0.0,0,4,0.0,0,8,0.0
Stephanie Ng,Boston College,149921,NJ,15,-1,,,0,,,0,,,0,,,0,0,0,0
Ellie O' Brien,Boston College,199840,PA,17,-1,,,0,,,0,,,0,,,0,0,0,0
Kathryn Oskar,Boston College,158774,MA,15,100.00,,,0,,,0,0,2,0.0,,,0,0,2,0.0
Jordan Parry,Boston College,79418,VA,16,36.94,,,0,0,3,0.0,0,3,0.0,0,4,0.0,0,10,0.0
ASHLEIGH POPERA,Boston College,226633,MD,16,67.94,,,0,,,0,,,0,,,0,0,0,0
Kimberly Rich,Boston College,108531,VA,15,25.95,,,0,,,0,0,3,0.0,0,3,0.0,0,6,0.0
Allison Ridge,Boston College,124605,OH,16,34.44,,,0,,,0,,,0,,,0,0,0,0
Nicole Rodriquez,Boston College,294315,USA,14,-1,,,0,,,0,,,0,,,0,0,0,0
Bella Salvatori,Boston College,201827,MD,14,44.52,,,0,,,0,,,0,,,0,0,0,0
Allyson Shurmur,Boston College,149197,MO,15,92.94,,,0,,,0,,,0,,,0,0,0,0
Andrea Smelser,Boston College,158776,CT,15,-1,,,0,,,0,,,0,,,0,0,0,0
Katherine Vanasse,Boston College,244833,MA,16,33.46,,,0,,,0,,,0,,,0,0,0,0
Allison Viverette,Boston College,203848,PA,15,31.43,,,0,,,0,0,4,0.0,,,0,0,4,0.0
Marina Vranos,Boston College,197757,MA,16,100.00,,,0,0,2,0.0,,,0,0,2,0.0,0,4,0.0
Gillian Walsh,Boston College,166888,MA,15,-1,,,0,,,0,,,0,,,0,0,0,0
Kelly Ward,Boston College,294317,USA,14,-1,,,0,,,0,,,0,,,0,0,0,0
Kristen Webber,Boston College,127353,MA,16,45.74,,,0,,,0,,,0,,,0,0,0,0
Brittany Williford,Boston College,151764,FL,15,66.44,,,0,,,0,,,0,,,0,0,0,0
Molly Anderson,Boston College,183966,MD,18,37.92,,,0,,,0,,,0,,,0,0,0,0
Amanda Bieler,Boston College,208118,CT,18,29.77,2,3,0.6666666666666666,0,3,0.0,,,0,,,0,2,6,0.3333333333333333
Grace Gibbons,Boston College,163514,IL,18,26.44,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Kelsey Golden,Boston College,360427,MA,15,-1,,,0,,,0,,,0,,,0,0,0,0
Danielle Homere,Boston College,163394,IL,18,38.05,,,0,0,5,0.0,,,0,,,0,0,5,0.0
Emily Mann,Boston College,342436,PA,18,69.45,0,3,0.0,0,4,0.0,0,3,0.0,0,3,0.0,0,13,0.0
Alexandra Popera,Boston College,263089,MD,18,38.85,,,0,,,0,,,0,,,0,0,0,0
Caroline Quindlen,Boston College,202364,PA,18,50.94,0,4,0.0,0,4,0.0,0,4,0.0,0,4,0.0,0,16,0.0
Madeline Simone,Boston College,242562,NY,18,33.63,0,4,0.0,,,0,,,0,,,0,0,4,0.0
Emily Smith,Boston College,278362,PA,18,50.42,0,3,0.0,0,3,0.0,0,3,0.0,,,0,0,9,0.0
Kelsey Tague,Boston College,360428,MA,15,-1,,,0,,,0,,,0,,,0,0,0,0
Maria Abrams,Boston College,255823,NY,19,37.02,,,0,,,0,0,3,0.0,,,0,0,3,0.0
Abigail Austin,Boston College,338931,FL,19,40.73,,,0,,,0,,,0,,,0,0,0,0
Elizabeth Canning,Boston College,349008,IL,19,53.63,,,0,,,0,,,0,,,0,0,0,0
Lindsay Caplan,Boston College,356301,NY,19,58.23,,,0,,,0,,,0,,,0,0,0,0
Sydney Dacey,Boston College,237743,MA,19,38.83,,,0,,,0,,,0,,,0,0,0,0
Julie Dobson,Boston College,230685,PA,19,28.15,,,0,0,3,0.0,0,3,0.0,,,0,0,6,0.0
Hope Dragelin,Boston College,348788,NC,19,-1,0,4,0.0,,,0,,,0,,,0,0,4,0.0
Caroline Even,Boston College,356773,CT,19,37.05,,,0,,,0,0,3,0.0,,,0,0,3,0.0
Mary Fitzsimmons,Boston College,255828,NY,19,49.05,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Margaret Flanagan,Boston College,445709,RI,19,-1,,,0,,,0,,,0,,,0,0,0,0
Erika Freeman,Boston College,183908,PA,19,24.71,0,4,0.0,0,3,0.0,0,5,0.0,0,5,0.0,0,17,0.0
Kelsey Holmes,Boston College,235383,IL,19,46.35,,,0,,,0,,,0,,,0,0,0,0
Katherine Karle,Boston College,329452,NY,19,30.44,0,3,0.0,0,3,0.0,0,3,0.0,0,4,0.0,0,13,0.0
Cecilia O'Reilly,Boston College,428735,MA,19,-1,,,0,,,0,0,2,0.0,,,0,0,2,0.0
Laura Packer,Boston College,198892,PA,19,33.05,,,0,,,0,,,0,,,0,0,0,0
Maria Russo,Boston College,233632,NJ,19,30.51,,,0,,,0,,,0,,,0,0,0,0
Gabriella Taghian,Boston College,428737,MA,19,-1,,,0,0,2,0.0,,,0,,,0,0,2,0.0
Claudia Brady,Boston College,256031,NY,20,36.86,,,0,,,0,,,0,,,0,0,0,0
Julianna Carbone,Boston College,302469,FL,20,40.99,,,0,,,0,,,0,,,0,0,0,0
Taylor Covington,Boston College,333809,SC,20,31.70,0,3,0.0,0,3,0.0,0,2,0.0,0,2,0.0,0,10,0.0
Aileen Coyne,Boston College,280230,CT,20,33.69,,,0,,,0,0,3,0.0,,,0,0,3,0.0
Mary Curley,Boston College,352051,PA,19,42.46,,,0,,,0,,,0,,,0,0,0,0
Jamie Doherty,Boston College,515417,IL,20,100.00,,,0,,,0,,,0,,,0,0,0,0
Ina Elcott,Boston College,255813,NY,20,23.76,0,3,0.0,0,3,0.0,0,3,0.0,,,0,0,9,0.0
Kristina Fecarotta,Boston College,216143,CA,20,24.39,0,3,0.0,0,5,0.0,0,4,0.0,0,5,0.0,0,17,0.0
Mariel Green,Boston College,281904,NC,20,45.90,,,0,,,0,,,0,,,0,0,0,0
Sarah Hanning,Boston College,270011,IL,20,26.84,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Shae Heitz,Boston College,517778,NONE,20,-1,,,0,,,0,,,0,,,0,0,0,0
Chloe Kargodorian,Boston College,241871,CA,19,27.43,,,0,0,3,0.0,,,0,,,0,0,3,0.0
Victoria Lin,Boston College,235379,WI,20,24.31,0,3,0.0,0,3,0.0,0,3,0.0,0,3,0.0,0,12,0.0
Dakota Meyer,Boston College,291153,CT,20,31.98,,,0,0,3,0.0,,,0,,,0,0,3,0.0
Lauren Quinn,Boston College,281326,MA,20,28.28,0,3,0.0,0,5,0.0,0,4,0.0,0,5,0.0,0,17,0.0
Natalie Dalla Riva,Boston College,348076,NJ,21,21.59,0,3,0.0,0,4,0.0,,,0,,,0,0,7,0.0
Dominique Gray,Boston College,349592,CA,21,16.65,0,3,0.0,,,0,,,0,,,0,0,3,0.0
MAURA GRIMES,Boston College,342574,PA,21,27.76,0,4,0.0,0,4,0.0,0,3,0.0,,,0,0,11,0.0
Alison Kea,Boston College,272424,MA,21,26.68,0,2,0.0,0,3,0.0,0,3,0.0,,,0,0,8,0.0
Michaela McGeary,Boston College,220506,PA,21,26.65,0,4,0.0,0,5,0.0,0,3,0.0,,,0,0,12,0.0
AvRey Rocca,Boston College,305761,FL,21,29.79,,,0,,,0,,,0,,,0,0,0,0
Elizabeth Uhl,Boston College,698214,MA,21,100.00,0,2,0.0,0,2,0.0,0,2,0.0,,,0,0,6,0.0
Isabel Blaze,Boston College,372459,CT,22,26.77,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Mackenna Buchanan,Boston College,958240,GA,22,100.00,,,0,,,0,,,0,,,0,0,0,0
Haley Dolan,Boston College,367685,MI,22,23.74,0,3,0.0,0,3,0.0,,,0,,,0,0,6,0.0
Grace Edwards,Boston College,404845,VA,22,27.00,0,3,0.0,0,4,0.0,,,0,,,0,0,7,0.0
Alexa Lantin,Boston College,399852,NY,22,23.53,0,3,0.0,0,3,0.0,,,0,,,0,0,6,0.0
Anna Milia,Boston College,423181,NC,22,25.98,0,3,0.0,0,3,0.0,,,0,,,0,0,6,0.0
Ashleigh Scott,Boston College,553790,QC,22,21.84,0,3,0.0,0,3,0.0,,,0,,,0,0,6,0.0
Delaney Thomas,Boston College,416128,MO,22,22.35,,,0,,,0,,,0,,,0,0,0,0
Nicole Barkemeyer,Boston College,457702,NJ,23,23.18,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Katherine Cilley,Boston College,1180148,CA,23,100.00,,,0,,,0,,,0,,,0,0,0,0
Julia Donahue,Boston College,348299,MA,23,16.27,,,0,,,0,,,0,,,0,0,0,0
Mary Gannon,Boston College,434296,IL,23,19.24,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Katherine Hayes,Boston College,347023,WI,23,22.62,,,0,,,0,,,0,,,0,0,0,0
Madeline King,Boston College,348064,MA,23,18.74,0,4,0.0,,,0,,,0,,,0,0,4,0.0
Sophia Miller,Boston College,401878,KY,23,22.16,0,4,0.0,,,0,,,0,,,0,0,4,0.0
Lindsey Ryalls,Boston College,399042,TX,23,19.73,0,5,0.0,,,0,,,0,,,0,0,5,0.0
Sofia Zinis,Boston College,422146,CO,23,22.71,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Emily Barber,Duke University,88503,CT,14,-1,,,0,,,0,,,0,37,3,12.333333333333334,37,3,12.333333333333334
Liza Bragg,Duke University,200544,CT,17,19.97,26,3,8.666666666666666,9,3,3.0,3,3,1.0,0,3,0.0,38,12,3.1666666666666665
Caroline Conklin,Duke University,152554,IL,15,24.43,,,0,,,0,,,0,,,0,0,0,0
Linsay Cooper,Duke University,152410,NC,16,8.90,,,0,0,3,0.0,0,3,0.0,,,0,0,6,0.0
Kathryn Eckhart,Duke University,97024,TX,16,-1,,,0,4,3,1.3333333333333333,3,3,1.0,,,0,7,6,1.1666666666666667
Brittany Friese,Duke University,166126,NY,17,6.84,19,3,6.333333333333333,11,3,3.6666666666666665,8,3,2.6666666666666665,41,3,13.666666666666666,79,12,6.583333333333333
Jaimee Gundry,Duke University,255379,GBR,16,100.00,,,0,30,3,10.0,13,3,4.333333333333333,,,0,43,6,7.166666666666667
Kelly Hagerty,Duke University,89864,IL,15,2.81,,,0,,,0,,,0,,,0,0,0,0
Alexandria Horn,Duke University,204807,VA,15,-1,,,0,,,0,,,0,,,0,0,0,0
Eneka Lamb,Duke University,154251,HKG,15,100.00,,,0,,,0,,,0,,,0,0,0,0
Patricia Leeson,Duke University,21724,PA,15,-1,,,0,,,0,,,0,,,0,0,0,0
Megan McCarroll,Duke University,204809,OR,15,8.86,,,0,,,0,0,3,0.0,,,0,0,3,0.0
Kendall McClenney,Duke University,172988,TX,16,100.00,,,0,20,3,6.666666666666667,16,3,5.333333333333333,4,2,2.0,40,8,5.0
Alexa Mendes,Duke University,244690,NC,16,61.94,,,0,,,0,,,0,,,0,0,0,0
Kiera Molloy,Duke University,181521,NC,16,7.34,,,0,5,3,1.6666666666666667,13,3,4.333333333333333,,,0,18,6,3.0
Meghan Price,Duke University,151758,PA,16,39.43,,,0,,,0,,,0,,,0,0,0,0
Kirby Quinn,Duke University,265012,NJ,17,100.00,10,3,3.3333333333333335,3,3,1.0,,,0,41,3,13.666666666666666,54,9,6.0
Madeline Rusch,Duke University,150772,CT,17,2.32,40,3,13.333333333333334,18,3,6.0,37,3,12.333333333333334,28,2,14.0,123,11,11.181818181818182
Lindsey Schlichte,Duke University,169084,NY,17,5.34,17,3,5.666666666666667,,,0,,,0,14,3,4.666666666666667,31,6,5.166666666666667
Ashleigh Shanley,Duke University,164208,MI,17,6.91,,,0,0,3,0.0,20,3,6.666666666666667,13,3,4.333333333333333,33,9,3.6666666666666665
Jessica Sutherland,Duke University,163583,IL,17,9.88,2,5,0.4,1,4,0.25,1,3,0.3333333333333333,,,0,4,12,0.3333333333333333
Francesca Tocci,Duke University,88553,CT,15,-1,,,0,,,0,0,3,0.0,,,0,0,3,0.0
Lauren Weaver,Duke University,65773,OH,15,5.41,,,0,,,0,65,3,21.666666666666668,,,0,65,3,21.666666666666668
Christine Wixted,Duke University,55819,CO,15,11.35,,,0,,,0,71,7,10.142857142857142,5,3,1.6666666666666667,76,10,7.6
Chelsea Ye,Duke University,152053,OK,17,-1,8,3,2.6666666666666665,0,3,0.0,,,0,,,0,8,6,1.3333333333333333
Verity Abel,Duke University,181084,CT,18,4.28,36,3,12.0,18,3,6.0,58,4,14.5,54,3,18.0,166,13,12.76923076923077
Abby Artmann,Duke University,172443,TX,18,3.83,,,0,,,0,,,0,,,0,0,0,0
Elizabeth Devitt,Duke University,215672,CA,18,5.32,7,3,2.3333333333333335,13,4,3.25,2,3,0.6666666666666666,41,3,13.666666666666666,63,13,4.846153846153846
Leah Goldman,Duke University,168037,CA,18,1.59,59,4,14.75,50,3,16.666666666666668,49,3,16.333333333333332,60,3,20.0,218,13,16.76923076923077
Hanna House,Duke University,152401,IN,18,2.78,,,0,,,0,,,0,,,0,0,0,0
Catie Miller,Duke University,152353,NV,18,5.34,1,3,0.3333333333333333,,,0,,,0,,,0,1,3,0.3333333333333333
Isabella Paez,Duke University,177740,FL,18,6.61,31,4,7.75,41,3,13.666666666666666,23,3,7.666666666666667,41,3,13.666666666666666,136,13,10.461538461538462
Katherine Plevka,Duke University,70443,NC,15,10.40,,,0,,,0,,,0,,,0,0,0,0
Maria Sheridan,Duke University,182174,NC,18,5.33,1,4,0.25,,,0,,,0,,,0,1,4,0.25
Maryellen Targonski,Duke University,361691,NC,18,-1,29,3,9.666666666666666,39,3,13.0,33,3,11.0,39,3,13.0,140,12,11.666666666666666
Alexandra Aitchison,Duke University,258219,FL,19,1.70,6,3,2.0,3,3,1.0,,,0,,,0,9,6,1.5
Alyssa Arwood,Duke University,234023,NC,19,8.03,,,0,,,0,,,0,,,0,0,0,0
Elizabeth Fitzpatrick,Duke University,424082,CT,19,-1,,,0,29,3,9.666666666666666,34,2,17.0,16,2,8.0,79,7,11.285714285714286
Madeline Hess,Duke University,179634,FL,19,6.07,58,4,14.5,35,4,8.75,62,4,15.5,68,4,17.0,223,16,13.9375
Mickayla Hinkle,Duke University,179940,MN,19,4.46,28,4,7.0,23,3,7.666666666666667,,,0,,,0,51,7,7.285714285714286
Susan Hynes,Duke University,184035,VA,19,14.61,,,0,,,0,9,3,3.0,,,0,9,3,3.0
Anna Quinn,Duke University,288543,CA,18,3.30,,,0,20,3,6.666666666666667,2,3,0.6666666666666666,5,3,1.6666666666666667,27,9,3.0
Lindsey Trematerra,Duke University,253997,FL,19,14.47,,,0,,,0,,,0,,,0,0,0,0
Mackenzie Willborn,Duke University,424086,TX,19,100.00,45,3,15.0,48,3,16.0,66,3,22.0,55,3,18.333333333333332,214,12,17.833333333333332
Colleen Wixted,Duke University,456804,CO,17,-1,,,0,,,0,14,3,4.666666666666667,,,0,14,3,4.666666666666667
Suzanne Dolan,Duke University,183848,VA,20,7.45,,,0,,,0,,,0,,,0,0,0,0
Jaina Gaudette,Duke University,521830,ON,20,-1,,,0,8,3,2.6666666666666665,3,3,1.0,,,0,11,6,1.8333333333333333
Kylie Jordan,Duke University,291652,VA,20,2.06,17,3,5.666666666666667,51,3,17.0,55,3,18.333333333333332,11,3,3.6666666666666665,134,12,11.166666666666666
Brittany Kahn,Duke University,215994,CA,20,7.60,,,0,,,0,,,0,,,0,0,0,0
Brittany Kampfer,Duke University,283111,CA,20,8.78,0,3,0.0,6,3,2.0,,,0,14,3,4.666666666666667,20,9,2.2222222222222223
Alyssa Marsh,Duke University,258169,NC,20,1.71,36,3,12.0,30,4,7.5,76,4,19.0,73,3,24.333333333333332,215,14,15.357142857142858
Kira Page,Duke University,234013,CT,20,8.24,,,0,,,0,,,0,,,0,0,0,0
Constance Dean,Duke University,696041,ENG,21,17.65,24,3,8.0,,,0,40,3,13.333333333333334,,,0,64,6,10.666666666666666
Halle Morris,Duke University,349325,CA,21,4.39,,,0,1,3,0.3333333333333333,12,3,4.0,,,0,13,6,2.1666666666666665
Carly Perri,Duke University,349428,CA,21,9.35,,,0,16,3,5.333333333333333,,,0,,,0,16,3,5.333333333333333
Erin Winslow,Duke University,701050,OH,21,100.00,7,3,2.3333333333333335,15,3,5.0,18,3,6.0,,,0,40,9,4.444444444444445
Lucy Callard,Duke University,358288,OH,22,6.06,14,2,7.0,,,0,,,0,,,0,14,2,7.0
Shayna Hollander,Duke University,348368,NJ,22,11.80,16,3,5.333333333333333,11,3,3.6666666666666665,,,0,,,0,27,6,4.5
Easop Lee,Duke University,356539,MD,22,1.08,30,3,10.0,45,3,15.0,,,0,,,0,75,6,12.5
Zoe Lusk,Duke University,419485,CA,22,11.99,1,3,0.3333333333333333,,,0,,,0,,,0,1,3,0.3333333333333333
Shae Nicolaisen,Duke University,273405,AZ,22,9.66,,,0,,,0,,,0,,,0,0,0,0
Rachel Peroni,Duke University,271380,OH,22,14.62,,,0,,,0,,,0,,,0,0,0,0
Madeline Pfaff,Duke University,389600,MD,22,100.00,,,0,,,0,,,0,,,0,0,0,0
Melissa Pish,Duke University,272974,IL,22,2.81,36,3,12.0,28,3,9.333333333333334,,,0,,,0,64,6,10.666666666666666
Maddison Pullinger,Duke University,960960,NS,22,100.00,47,3,15.666666666666666,17,2,8.5,,,0,,,0,64,5,12.8
Quinn Scannell,Duke University,376472,CT,21,7.99,,,0,,,0,14,3,4.666666666666667,,,0,14,3,4.666666666666667
Cabell Whitlow,Duke University,394102,VA,22,9.40,56,3,18.666666666666668,14,3,4.666666666666667,,,0,,,0,70,6,11.666666666666666
Olwyn Bartis,Duke University,403380,NC,23,6.86,,,0,,,0,,,0,,,0,0,0,0
Alexandra Bumpas,Duke University,422655,TX,23,14.47,,,0,,,0,,,0,,,0,0,0,0
Kaitlin Mullin,Duke University,1184610,NC,23,100.00,9,2,4.5,,,0,,,0,,,0,9,2,4.5
Natasha ONG,Duke University,696733,SGP,23,17.16,,,0,,,0,,,0,,,0,0,0,0
Seohyun Park,Duke University,402972,VA,23,8.02,27,3,9.0,,,0,,,0,,,0,27,3,9.0
Emma Shuppert,Duke University,356690,OH,23,13.50,25,4,6.25,,,0,,,0,,,0,25,4,6.25
Sarah Snyder,Duke University,444753,CA,23,7.78,17,3,5.666666666666667,,,0,,,0,,,0,17,3,5.666666666666667
Olivia Tighe,Duke University,148097,ME,23,12.47,,,0,,,0,,,0,,,0,0,0,0
Aliyah Watson,Duke University,310659,FL,23,100.00,27,3,9.0,,,0,,,0,,,0,27,3,9.0
Chelsie Britt,Florida State University,100998,FL,14,2.70,,,0,,,0,,,0,82,3,27.333333333333332,82,3,27.333333333333332
Olivia Carter,Florida State University,70984,FL,16,7.92,,,0,,,0,,,0,,,0,0,0,0
Josephine Cuda,Florida State University,148865,GA,16,17.42,,,0,18,3,6.0,11,3,3.6666666666666665,1,3,0.3333333333333333,30,9,3.3333333333333335
Kaitlyn Dressel,Florida State University,69189,FL,15,13.32,,,0,,,0,70,3,23.333333333333332,82,3,27.333333333333332,152,6,25.333333333333332
Laura Flewelling,Florida State University,148065,ME,15,10.40,,,0,,,0,,,0,,,0,0,0,0
Alexia Gonzalez,Florida State University,161792,FL,17,100.00,7,3,2.3333333333333335,5,3,1.6666666666666667,,,0,,,0,12,6,2.0
Kelsey Goodman,Florida State University,153279,GA,15,-1,,,0,,,0,39,3,13.0,,,0,39,3,13.0
Julia Henkel,Florida State University,94015,GA,15,6.39,,,0,,,0,46,3,15.333333333333334,,,0,46,3,15.333333333333334
Ashley Hicks,Florida State University,63645,FL,15,10.92,,,0,,,0,,,0,,,0,0,0,0
Lauren Hine,Florida State University,200088,PA,16,16.23,,,0,6,3,2.0,,,0,,,0,6,3,2.0
Ashly Isaacson,Florida State University,216505,FL,14,7.95,,,0,,,0,,,0,,,0,0,0,0
Madison Jacobi,Florida State University,152627,GA,16,3.70,,,0,71,3,23.666666666666668,,,0,,,0,71,3,23.666666666666668
Jordan Jarmakowicz,Florida State University,69435,FL,16,12.39,,,0,,,0,,,0,,,0,0,0,0
Mary King,Florida State University,151805,GA,16,4.89,,,0,,,0,,,0,,,0,0,0,0
McKayla Lightbourn,Florida State University,53503,FL,15,8.86,,,0,,,0,58,3,19.333333333333332,,,0,58,3,19.333333333333332
Sara McMahon,Florida State University,64258,GA,15,19.92,,,0,,,0,,,0,,,0,0,0,0
Caroline Neil,Florida State University,152390,NC,17,5.90,4,3,1.3333333333333333,1,2,0.5,28,3,9.333333333333334,17,3,5.666666666666667,50,11,4.545454545454546
Tiffany Oliver,Florida State University,91144,FL,15,4.91,,,0,,,0,78,3,26.0,,,0,78,3,26.0
Caroline Page,Florida State University,103804,FL,17,13.91,,,0,,,0,,,0,,,0,0,0,0
Samantha Pochowski,Florida State University,235020,WI,16,3.23,,,0,16,3,5.333333333333333,39,4,9.75,9,3,3.0,64,10,6.4
Michelle Pope,Florida State University,135400,FL,14,20.93,,,0,,,0,,,0,,,0,0,0,0
Haley Powell,Florida State University,110360,NC,15,6.82,,,0,,,0,,,0,2,3,0.6666666666666666,2,3,0.6666666666666666
Ariel Rittenhouse,Florida State University,202291,CA,15,-1,,,0,,,0,49,3,16.333333333333332,,,0,49,3,16.333333333333332
Bianca Spinazzola,Florida State University,237764,RI,16,4.79,,,0,45,4,11.25,22,4,5.5,11,4,2.75,78,12,6.5
Morgan Stephenson,Florida State University,152840,GA,16,19.43,,,0,37,3,12.333333333333334,,,0,,,0,37,3,12.333333333333334
Katherine Stringfield,Florida State University,294126,NC,17,17.60,,,0,,,0,3,3,1.0,0,3,0.0,3,6,0.5
Lydia Ware,Florida State University,103618,FL,17,4.35,,,0,0,3,0.0,1,3,0.3333333333333333,20,3,6.666666666666667,21,9,2.3333333333333335
Hannah Wilson,Florida State University,53686,MS,15,21.43,,,0,,,0,,,0,,,0,0,0,0
Katrina Young,Florida State University,6900,USA,15,-1,,,0,,,0,85,3,28.333333333333332,72,3,24.0,157,6,26.166666666666668
Ariel Barber,Florida State University,198215,PA,18,8.38,,,0,0,3,0.0,2,4,0.5,2,3,0.6666666666666666,4,10,0.4
Cameron Brown,Florida State University,230320,NC,15,13.90,,,0,,,0,,,0,,,0,0,0,0
Caroline Gerhardt,Florida State University,210562,FL,18,100.00,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Meghan Haila,Florida State University,160954,FL,15,6.38,,,0,,,0,,,0,0,3,0.0,0,3,0.0
Colby Harvey,Florida State University,148073,ME,18,16.02,14,3,4.666666666666667,,,0,,,0,,,0,14,3,4.666666666666667
Alexandria Kehoe,Florida State University,254466,FL,15,37.93,,,0,,,0,,,0,,,0,0,0,0
Robin Landy,Florida State University,196610,FL,15,54.94,,,0,,,0,,,0,,,0,0,0,0
Kendall McIntosh,Florida State University,186113,FL,15,12.40,,,0,,,0,,,0,0,3,0.0,0,3,0.0
Blaire Mulka,Florida State University,161927,FL,18,100.00,,,0,24,3,8.0,35,3,11.666666666666666,50,3,16.666666666666668,109,9,12.11111111111111
Natalie Pierce,Florida State University,219369,MI,18,21.43,39,3,13.0,26,3,8.666666666666666,25,2,12.5,60,3,20.0,150,11,13.636363636363637
Krissa Robinson,Florida State University,138691,FL,15,19.43,,,0,,,0,,,0,,,0,0,0,0
Brenna Ruth,Florida State University,186165,FL,18,5.42,0,3,0.0,0,3,0.0,,,0,,,0,0,6,0.0
Alexi Smith,Florida State University,237107,GA,18,2.92,16,3,5.333333333333333,2,2,1.0,0,3,0.0,3,3,1.0,21,11,1.9090909090909092
Daniella Van Den Berg,Florida State University,237823,FL,15,25.58,,,0,,,0,,,0,12,2,6.0,12,2,6.0
Megan Brown,Florida State University,272364,MA,19,6.19,46,3,15.333333333333334,16,3,5.333333333333333,9,3,3.0,,,0,71,9,7.888888888888889
Ariel Finke,Florida State University,115032,FL,16,3.89,,,0,,,0,,,0,33,3,11.0,33,3,11.0
